customer_id,gender,senior_citizen,has_partner,has_dependents,age,tenure_months,contract,payment_method,internet_service,num_products,monthly_charges,total_charges,support_calls,churn
CUST00520,Male,0,No,No,59,36,Month-to-month,Electronic check,No,2,60.23,2147.66,5.0,1
CUST00521,Male,0,No,No,47,36,One year,Electronic check,No,1,59.06,2123.8,4.0,1
CUST00522,Male,0,No,No,36,3,Month-to-month,Credit card,Fiber optic,4,26.93,104.79,1.0,0
CUST00523,Female,0,No,No,34,8,One year,Bank transfer,DSL,3,83.83,808.95,3.0,0
CUST00524,Male,0,Yes,Yes,73,70,One year,Credit card,Fiber optic,1,93.3,6544.41,2.0,1
CUST00525,Female,1,No,Yes,36,41,One year,Credit card,DSL,1,87.61,3580.1,3.0,0
CUST00526,Female,1,No,No,45,68,Month-to-month,Bank transfer,DSL,3,33.84,2239.07,1.0,1
CUST00527,Female,0,No,No,72,13,Month-to-month,Bank transfer,DSL,2,77.88,1085.37,1.0,0
CUST00528,Female,0,No,Yes,43,49,Month-to-month,Bank transfer,Fiber optic,4,76.95,3761.47,1.0,1
CUST00529,Male,0,Yes,No,54,60,Two year,Bank transfer,Fiber optic,1,106.84,6493.26,1.0,1
CUST00530,Female,0,Yes,No,43,2,Month-to-month,Electronic check,DSL,1,57.91,171.1,2.0,1
CUST00531,Female,0,Yes,Yes,70,60,Month-to-month,Mailed check,Fiber optic,1,57.15,3405.85,2.0,1
CUST00532,Male,0,Yes,No,40,5,Two year,Bank transfer,DSL,1,81.85,339.64,0.0,0
CUST00533,Female,0,No,Yes,26,44,One year,Electronic check,Fiber optic,1,83.31,3679.27,1.0,1
CUST00534,Female,0,Yes,Yes,29,27,Two year,Mailed check,Fiber optic,4,66.93,1776.36,0.0,0
CUST00535,Female,0,No,Yes,70,32,Two year,Credit card,DSL,2,64.31,2059.89,2.0,0
CUST00536,Female,0,Yes,No,18,21,Month-to-month,Mailed check,Fiber optic,2,69.41,1510.06,0.0,1
CUST00537,Male,0,Yes,No,18,8,Month-to-month,Mailed check,Fiber optic,1,106.1,766.12,3.0,1
CUST00538,Female,0,Yes,Yes,64,50,Month-to-month,Electronic check,DSL,1,66.12,3319.23,2.0,0
CUST00539,Male,0,No,No,51,67,Month-to-month,Credit card,DSL,3,113.99,7675.31,2.0,1
CUST00540,Male,0,No,No,49,44,One year,Mailed check,No,2,70.4,3138.01,4.0,1
CUST00541,Male,0,No,No,71,58,Month-to-month,Credit card,DSL,3,114.92,6597.18,2.0,1
CUST00542,Female,0,No,No,65,3,One year,Credit card,Fiber optic,2,103.28,330.81,1.0,1
CUST00543,Female,0,No,Yes,42,70,Month-to-month,Credit card,No,2,56.24,3996.98,0.0,1
CUST00544,Male,0,Yes,Yes,57,2,Month-to-month,Electronic check,DSL,2,106.36,229.88,1.0,1
CUST00545,Male,0,Yes,No,62,44,One year,Electronic check,DSL,2,31.01,1358.66,1.0,0
CUST00546,Male,1,Yes,Yes,70,2,Month-to-month,Credit card,No,3,112.5,281.98,2.0,1
CUST00547,Male,0,Yes,No,18,35,One year,Credit card,DSL,1,83.16,2875.88,1.0,0
CUST00548,Male,1,Yes,Yes,33,30,Two year,Credit card,Fiber optic,3,25.44,686.71,4.0,1
CUST00549,Male,0,Yes,No,56,8,One year,Bank transfer,Fiber optic,1,84.43,665.41,1.0,1
CUST00550,Female,0,Yes,Yes,22,22,Month-to-month,Mailed check,No,3,117.42,2609.99,2.0,1
CUST00551,Female,0,No,No,39,44,Two year,Electronic check,No,4,26.98,1239.07,0.0,0
CUST00552,Female,0,No,Yes,46,58,Month-to-month,Credit card,No,2,75.47,4403.79,1.0,1
CUST00553,Male,0,Yes,No,72,36,One year,Bank transfer,Fiber optic,2,94.78,3453.87,2.0,0
CUST00554,Female,0,No,Yes,20,69,Month-to-month,Electronic check,No,4,101.03,7023.34,2.0,0
CUST00555,Male,1,No,No,29,31,Month-to-month,Electronic check,No,2,61.38,1885.81,5.0,1
CUST00556,Male,1,Yes,No,43,47,Two year,Mailed check,No,1,40.42,1892.34,3.0,1
CUST00557,Female,0,No,No,33,55,Month-to-month,Bank transfer,Fiber optic,1,24.23,1397.01,,1
CUST00558,Male,0,Yes,Yes,68,62,Two year,Electronic check,DSL,3,77.97,4773.63,1.0,0
CUST00559,Female,0,Yes,No,54,30,Month-to-month,Electronic check,Fiber optic,3,65.29,1980.16,0.0,1
CUST00560,Female,0,No,Yes,39,55,Two year,Electronic check,DSL,2,114.87,6282.01,2.0,0
CUST00561,Female,1,Yes,No,74,16,Two year,Electronic check,DSL,2,26.06,471.97,2.0,0
CUST00562,Male,0,Yes,No,46,12,Month-to-month,Credit card,DSL,4,,1061.58,5.0,1
CUST00563,Male,0,No,No,31,17,One year,Bank transfer,No,1,22.5,382.88,2.0,0
CUST00564,Male,1,No,No,45,16,One year,Bank transfer,DSL,2,37.14,680.68,2.0,1
CUST00565,Female,0,No,Yes,22,12,Two year,Credit card,Fiber optic,1,65.36,730.52,3.0,0
CUST00566,Male,1,No,No,64,8,Month-to-month,Mailed check,Fiber optic,3,65.49,534.71,5.0,1
CUST00567,Female,0,No,Yes,66,3,One year,Bank transfer,DSL,1,88.57,256.7,5.0,1
CUST00568,Male,1,No,Yes,47,16,Month-to-month,Credit card,Fiber optic,3,111.02,1802.94,2.0,1
CUST00569,Female,0,Yes,No,63,30,Month-to-month,Bank transfer,Fiber optic,1,83.9,2613.47,1.0,0
CUST00570,Female,0,No,No,69,23,Month-to-month,Mailed check,No,3,115.35,2622.79,0.0,1
CUST00571,Male,0,No,No,22,5,One year,Bank transfer,DSL,3,108.16,480.93,1.0,1
CUST00572,Male,0,Yes,Yes,29,65,Two year,Credit card,DSL,2,,5058.78,1.0,0
CUST00573,Female,1,No,No,33,30,Month-to-month,Electronic check,Fiber optic,2,103.38,3089.76,1.0,1
CUST00574,Female,0,No,Yes,43,21,One year,Electronic check,DSL,2,84.26,1772.67,2.0,1
CUST00575,Male,1,Yes,No,43,70,One year,Credit card,DSL,2,27.86,1955.93,2.0,0
CUST00576,Female,1,Yes,Yes,65,22,Month-to-month,Credit card,DSL,3,94.06,2159.45,1.0,1
CUST00577,Male,0,Yes,No,38,32,Two year,Mailed check,Fiber optic,1,29.49,1024.92,1.0,0
CUST00578,Male,0,No,No,56,33,Month-to-month,Mailed check,DSL,3,79.41,2685.68,1.0,1
CUST00579,Female,0,Yes,Yes,53,16,Month-to-month,Electronic check,Fiber optic,1,90.26,1569.88,2.0,1
CUST00580,Male,0,Yes,No,50,38,Month-to-month,Mailed check,No,1,26.65,1053.9,2.0,1
CUST00581,Female,0,Yes,Yes,47,14,Two year,Credit card,No,2,43.08,658.54,1.0,0
CUST00582,Male,0,No,No,54,36,Two year,Electronic check,DSL,2,111.57,4056.76,3.0,0
CUST00583,Female,0,No,Yes,40,23,Month-to-month,Mailed check,Fiber optic,2,81.63,1909.54,2.0,1
CUST00584,Male,0,No,No,27,66,Month-to-month,Credit card,DSL,3,44.63,2965.3,1.0,0
CUST00585,Male,0,Yes,No,71,2,Month-to-month,Electronic check,DSL,1,89.07,158.3,1.0,1
CUST00586,Female,1,No,Yes,22,65,One year,Bank transfer,DSL,1,79.68,5116.86,1.0,0
CUST00587,Male,0,No,No,53,67,One year,Mailed check,Fiber optic,3,70.16,4694.19,3.0,0
CUST00588,Female,0,No,Yes,51,52,Two year,Credit card,Fiber optic,3,117.62,6144.53,1.0,1
CUST00589,Female,0,No,No,69,62,Two year,Credit card,No,1,88.35,5481.31,5.0,1
CUST00590,Female,0,Yes,Yes,48,23,Two year,Mailed check,No,2,57.54,1270.15,1.0,0
CUST00591,Female,0,Yes,No,27,26,Month-to-month,Credit card,DSL,2,100.01,2591.97,3.0,1
CUST00592,Female,0,Yes,No,36,68,Month-to-month,Credit card,Fiber optic,3,108.46,7364.38,5.0,1
CUST00593,Male,0,No,No,49,55,One year,Credit card,DSL,3,32.52,1785.48,1.0,0
CUST00594,Male,0,No,No,18,6,Month-to-month,Mailed check,Fiber optic,3,40.06,264.91,0.0,1
CUST00595,Male,0,No,No,73,35,Month-to-month,Mailed check,DSL,3,41.62,1492.01,3.0,1
CUST00596,Male,0,No,Yes,22,22,Month-to-month,Electronic check,No,1,89.12,1935.64,2.0,1
CUST00597,Male,0,No,No,62,43,Month-to-month,Electronic check,No,3,80.3,3501.96,0.0,0
CUST00598,Male,0,Yes,Yes,21,15,One year,Mailed check,DSL,2,81.9,1285.08,0.0,1
CUST00599,Male,0,Yes,No,33,60,One year,Electronic check,No,1,114.08,6860.82,2.0,1
CUST00600,Female,1,No,No,41,12,Month-to-month,Bank transfer,Fiber optic,2,97.59,1204.32,1.0,1
CUST00601,Female,0,No,No,33,49,One year,Mailed check,Fiber optic,4,32.79,1655.92,2.0,1
CUST00602,Female,0,No,No,72,42,Month-to-month,Credit card,Fiber optic,3,54.75,2244.62,2.0,1
CUST00603,Male,0,No,No,19,38,One year,Credit card,Fiber optic,1,63.54,2467.26,2.0,1
CUST00604,Female,1,Yes,No,66,45,Month-to-month,Electronic check,No,3,59.6,2642.5,3.0,0
CUST00605,Male,0,Yes,No,45,35,Two year,Mailed check,Fiber optic,3,86.93,3007.91,2.0,0
CUST00606,Male,0,No,No,49,30,One year,Bank transfer,Fiber optic,1,109.19,3285.51,1.0,0
CUST00607,Male,0,No,Yes,44,30,One year,Electronic check,No,2,50.61,1411.1,2.0,1
CUST00608,Female,0,No,No,37,6,One year,Electronic check,No,3,75.19,459.92,2.0,0
CUST00609,Female,0,No,No,41,67,One year,Credit card,DSL,2,98.94,6678.07,2.0,0
CUST00610,Female,0,Yes,No,29,7,Month-to-month,Electronic check,DSL,1,61.62,349.04,4.0,1
CUST00611,Male,0,Yes,No,67,52,One year,Credit card,Fiber optic,3,36.81,1968.57,4.0,1
CUST00612,Male,0,No,No,52,14,Month-to-month,Credit card,No,4,67.5,910.06,0.0,1
CUST00613,Male,0,Yes,No,50,15,Month-to-month,Mailed check,DSL,3,25.52,393.14,3.0,0
CUST00614,Male,0,No,Yes,50,21,Month-to-month,Credit card,Fiber optic,3,114.24,2371.36,1.0,1
CUST00615,Female,0,No,Yes,68,35,Two year,Mailed check,DSL,2,27.48,990.45,3.0,0
CUST00616,Female,0,No,Yes,60,66,Month-to-month,Credit card,Fiber optic,1,63.85,4265.35,3.0,1
CUST00617,Female,0,No,No,54,2,Month-to-month,Credit card,No,2,72.99,178.33,2.0,1
CUST00618,Female,0,Yes,No,29,35,Two year,Electronic check,Fiber optic,2,118.53,4148.35,2.0,1
CUST00619,Male,0,No,No,20,20,Two year,Bank transfer,Fiber optic,3,36.6,708.21,1.0,1
CUST00620,Male,0,Yes,No,18,10,Month-to-month,Bank transfer,No,1,31.44,310.93,2.0,1
CUST00621,Female,0,Yes,Yes,50,25,Two year,Electronic check,DSL,2,20.87,554.55,0.0,0
CUST00622,Male,0,No,No,57,66,Month-to-month,Credit card,No,2,,2381.47,1.0,1
CUST00623,Male,0,Yes,No,27,25,One year,Mailed check,Fiber optic,4,40.73,1045.79,2.0,0
CUST00624,Female,0,No,No,60,54,One year,Mailed check,Fiber optic,1,83.06,4421.11,1.0,1
CUST00625,Female,0,No,Yes,61,33,Month-to-month,Electronic check,Fiber optic,1,41.97,1383.86,2.0,1
CUST00626,Male,1,Yes,No,46,36,One year,Bank transfer,Fiber optic,1,22.05,762.13,2.0,1
CUST00627,Female,0,Yes,Yes,30,14,Month-to-month,Credit card,No,3,102.66,1470.49,1.0,1
CUST00628,Female,0,Yes,No,29,65,Month-to-month,Bank transfer,No,1,56.56,3638.15,0.0,1
CUST00629,Female,0,No,Yes,48,54,One year,Bank transfer,No,1,55.37,3012.58,2.0,1
CUST00630,Female,0,No,No,63,52,Month-to-month,Bank transfer,DSL,1,50.25,2598.89,3.0,1
CUST00631,Female,0,No,Yes,19,3,Two year,Electronic check,DSL,3,117.54,258.67,3.0,1
CUST00632,Female,1,Yes,No,68,41,Month-to-month,Mailed check,Fiber optic,1,,1563.96,1.0,1
CUST00633,Female,0,Yes,No,67,6,Month-to-month,Electronic check,No,2,109.82,657.66,2.0,1
CUST00634,Female,0,Yes,Yes,52,25,One year,Electronic check,Fiber optic,1,97.68,2505.8,3.0,0
CUST00635,Female,0,No,No,40,13,Month-to-month,Electronic check,No,2,27.65,276.18,1.0,0
CUST00636,Male,0,Yes,Yes,34,8,Month-to-month,Credit card,No,3,118.67,934.78,2.0,0
CUST00637,Female,1,Yes,No,43,21,Month-to-month,Credit card,Fiber optic,2,47.14,979.12,1.0,1
CUST00638,Female,0,Yes,No,25,68,Two year,Electronic check,No,4,29.86,2043.99,4.0,0
CUST00639,Female,0,No,No,46,25,Month-to-month,Electronic check,No,4,102.93,2506.99,2.0,1
CUST00640,Male,0,No,No,43,68,Month-to-month,Electronic check,No,2,90.67,6192.76,5.0,0
CUST00641,Female,0,No,Yes,27,45,Month-to-month,Credit card,Fiber optic,3,81.72,3772.98,2.0,1
CUST00642,Female,0,No,No,43,60,Month-to-month,Mailed check,No,3,35.6,2159.73,4.0,1
CUST00643,Male,0,No,No,51,12,Month-to-month,Bank transfer,DSL,3,,818.84,3.0,1
CUST00644,Male,0,Yes,No,68,32,Two year,Mailed check,Fiber optic,2,98.06,3069.05,0.0,0
CUST00645,Female,0,Yes,No,58,13,Two year,Bank transfer,DSL,2,50.36,615.97,3.0,1
CUST00646,Male,0,No,Yes,24,31,Month-to-month,Electronic check,DSL,2,51.17,1583.48,1.0,0
CUST00647,Male,0,Yes,No,21,20,Month-to-month,Electronic check,No,3,20.31,379.71,3.0,1
CUST00648,Male,0,Yes,No,70,18,Two year,Electronic check,Fiber optic,1,37.42,724.87,2.0,0
CUST00649,Male,0,Yes,No,67,60,Month-to-month,Mailed check,DSL,1,107.54,6479.09,1.0,1
CUST00650,Male,0,Yes,No,62,63,Month-to-month,Credit card,Fiber optic,2,64.17,4177.33,0.0,1
CUST00651,Female,0,Yes,Yes,28,6,Two year,Electronic check,No,1,118.42,661.48,1.0,0
CUST00652,Male,0,No,No,46,32,One year,Electronic check,No,2,59.57,1907.9,1.0,0
CUST00653,Female,0,Yes,No,73,43,Month-to-month,Credit card,DSL,1,91.52,3866.19,4.0,1
CUST00654,Female,1,Yes,Yes,53,2,Month-to-month,Electronic check,No,2,48.19,0.0,1.0,1
CUST00655,Female,0,Yes,No,42,60,Month-to-month,Electronic check,Fiber optic,4,56.38,3418.94,2.0,1
CUST00656,Male,0,No,Yes,38,23,Month-to-month,Credit card,Fiber optic,2,39.07,923.44,3.0,1
CUST00657,Female,0,No,No,74,31,One year,Bank transfer,Fiber optic,3,54.71,1653.28,3.0,1
CUST00658,Male,1,Yes,No,53,5,One year,Mailed check,No,1,74.72,378.25,1.0,1
CUST00659,Female,0,No,Yes,27,34,One year,Bank transfer,No,1,119.18,4020.66,2.0,1
CUST00660,Female,0,Yes,Yes,54,10,Month-to-month,Bank transfer,DSL,3,86.42,839.49,4.0,1
CUST00661,Female,0,No,No,26,2,Month-to-month,Electronic check,Fiber optic,3,39.92,63.83,5.0,0
CUST00662,Male,1,No,No,41,11,Month-to-month,Bank transfer,Fiber optic,2,24.5,224.67,1.0,0
CUST00663,Female,0,No,No,52,50,Two year,Bank transfer,Fiber optic,4,32.64,1596.17,2.0,1
CUST00664,Male,0,No,No,66,31,One year,Credit card,Fiber optic,4,76.26,2329.64,3.0,1
CUST00665,Male,0,Yes,Yes,52,56,Month-to-month,Credit card,Fiber optic,4,96.52,5426.26,2.0,1
CUST00666,Male,1,No,Yes,65,9,Month-to-month,Mailed check,Fiber optic,2,114.04,887.65,2.0,1
CUST00667,Female,0,Yes,Yes,53,21,Two year,Bank transfer,DSL,1,21.58,441.8,3.0,0
CUST00668,Female,0,No,No,35,28,Month-to-month,Electronic check,Fiber optic,2,72.28,1969.46,2.0,1
CUST00669,Female,0,Yes,No,66,62,Month-to-month,Electronic check,Fiber optic,3,67.09,4107.0,0.0,0
CUST00670,Female,0,Yes,No,56,7,Month-to-month,Mailed check,Fiber optic,1,85.61,572.99,4.0,0
CUST00671,Male,0,Yes,No,49,16,Month-to-month,Bank transfer,No,3,75.96,1214.64,1.0,1
CUST00672,Female,0,Yes,No,41,4,Two year,Mailed check,DSL,1,88.7,344.08,0.0,0
CUST00673,Male,1,No,Yes,40,4,One year,Mailed check,Fiber optic,2,85.81,290.04,3.0,1
CUST00674,Male,0,No,Yes,49,40,One year,Credit card,Fiber optic,2,31.7,1304.08,3.0,0
CUST00675,Female,1,Yes,Yes,54,17,Two year,Credit card,DSL,3,99.97,1654.36,2.0,0
CUST00676,Female,0,Yes,No,29,52,Two year,Bank transfer,DSL,2,32.32,1643.9,3.0,0
CUST00677,Male,0,No,No,66,52,Month-to-month,Electronic check,No,3,89.85,4686.42,1.0,1
CUST00678,Male,0,Yes,No,72,36,Month-to-month,Credit card,Fiber optic,2,61.61,2233.98,1.0,0
CUST00679,Female,0,Yes,Yes,30,38,Month-to-month,Credit card,Fiber optic,3,71.39,2682.24,2.0,1
CUST00680,Female,0,No,No,40,50,Month-to-month,Electronic check,Fiber optic,4,110.33,,3.0,1
CUST00681,Female,0,Yes,No,42,63,One year,Mailed check,No,3,108.99,6822.1,4.0,0
CUST00682,Male,1,Yes,No,52,63,Two year,Credit card,Fiber optic,4,101.79,6420.86,2.0,0
CUST00683,Male,0,No,No,58,62,One year,Bank transfer,No,1,71.01,4437.05,4.0,0
CUST00684,Female,0,Yes,No,47,7,Month-to-month,Mailed check,DSL,2,93.62,651.38,1.0,0
CUST00685,Male,0,Yes,No,34,27,Month-to-month,Electronic check,Fiber optic,1,71.29,1900.88,0.0,1
CUST00686,Male,0,No,Yes,66,14,Month-to-month,Mailed check,DSL,1,106.96,1612.1,3.0,0
CUST00687,Male,0,Yes,No,37,71,Two year,Mailed check,No,3,60.28,4261.26,6.0,0
CUST00688,Male,0,Yes,Yes,65,5,Month-to-month,Electronic check,Fiber optic,1,117.02,615.71,3.0,1
CUST00689,Female,0,No,No,42,55,Month-to-month,Mailed check,Fiber optic,2,113.23,6160.9,3.0,1
CUST00690,Male,0,No,Yes,39,2,Month-to-month,Electronic check,DSL,2,94.16,133.81,3.0,1
CUST00691,Female,1,No,No,30,62,Two year,Bank transfer,Fiber optic,2,47.94,3004.65,4.0,0
CUST00692,Female,0,Yes,No,36,21,One year,Credit card,DSL,2,33.17,748.8,2.0,1
CUST00693,Male,1,Yes,Yes,66,21,Two year,Mailed check,Fiber optic,3,105.47,2195.38,1.0,1
CUST00694,Female,0,No,No,53,10,One year,Bank transfer,No,1,,272.87,5.0,0
CUST00695,Female,0,Yes,Yes,29,58,Month-to-month,Mailed check,Fiber optic,2,105.43,6106.56,3.0,0
CUST00696,Female,0,Yes,Yes,58,39,Month-to-month,Electronic check,DSL,2,69.08,2703.59,3.0,1
CUST00697,Male,0,No,No,36,5,Month-to-month,Credit card,No,3,60.66,308.24,0.0,1
CUST00698,Female,0,Yes,No,29,65,One year,Electronic check,No,2,110.32,7142.63,0.0,0
CUST00699,Male,0,Yes,No,26,13,Two year,Electronic check,Fiber optic,3,80.39,1037.43,2.0,1
CUST00700,Female,0,Yes,No,24,53,Month-to-month,Mailed check,Fiber optic,2,77.66,4078.49,2.0,0
CUST00701,Female,0,No,Yes,45,45,Month-to-month,Bank transfer,No,2,75.88,3359.01,2.0,0
CUST00702,Female,0,Yes,Yes,31,32,One year,Mailed check,Fiber optic,1,57.12,1865.62,0.0,0
CUST00703,Female,0,Yes,Yes,48,36,Month-to-month,Electronic check,Fiber optic,2,98.56,3553.05,0.0,1
CUST00704,Male,0,Yes,No,69,60,One year,Credit card,Fiber optic,3,45.28,2709.27,2.0,1
CUST00705,Female,0,No,No,36,11,Month-to-month,Mailed check,DSL,1,113.89,1227.43,0.0,1
CUST00706,Female,0,No,No,64,63,Month-to-month,Electronic check,No,2,109.4,6883.19,0.0,1
CUST00707,Female,0,Yes,Yes,33,21,Month-to-month,Mailed check,Fiber optic,3,53.75,1136.77,5.0,1
CUST00708,Male,0,No,No,70,52,One year,Electronic check,Fiber optic,2,92.95,4919.83,1.0,1
CUST00709,Male,0,Yes,No,22,55,Month-to-month,Mailed check,DSL,1,77.32,4285.33,2.0,1
CUST00710,Female,0,Yes,Yes,52,26,Month-to-month,Bank transfer,DSL,3,53.76,1364.44,1.0,0
CUST00711,Female,0,No,No,29,68,Two year,Credit card,Fiber optic,1,118.85,8049.01,0.0,0
CUST00712,Female,0,No,No,42,34,Month-to-month,Electronic check,Fiber optic,3,22.52,725.1,0.0,1
CUST00713,Female,0,Yes,No,69,52,Month-to-month,Electronic check,Fiber optic,1,45.26,2343.49,0.0,0
CUST00714,Male,0,No,Yes,38,52,One year,Electronic check,DSL,3,72.01,3703.9,0.0,0
CUST00715,Male,0,Yes,No,53,29,Month-to-month,Electronic check,DSL,2,72.2,2117.54,2.0,1
CUST00716,Male,0,No,No,70,38,Month-to-month,Electronic check,Fiber optic,3,78.89,2865.64,4.0,1
CUST00717,Female,0,No,Yes,40,42,Two year,Electronic check,Fiber optic,1,95.17,4023.9,0.0,1
CUST00718,Female,1,No,No,33,21,One year,Electronic check,DSL,3,82.35,1743.12,1.0,1
CUST00719,Female,0,Yes,No,74,42,One year,Bank transfer,DSL,2,80.03,3424.4,3.0,1
CUST00720,Female,1,Yes,No,56,13,One year,Mailed check,No,2,25.35,373.39,1.0,1
CUST00721,Male,0,No,No,62,64,Month-to-month,Electronic check,DSL,2,57.65,3655.42,2.0,1
CUST00722,Male,0,No,Yes,70,17,Month-to-month,Mailed check,No,3,43.21,772.78,1.0,1
CUST00723,Male,0,No,No,59,9,Month-to-month,Electronic check,Fiber optic,4,46.54,410.46,4.0,1
CUST00724,Female,0,Yes,No,56,41,Two year,Bank transfer,Fiber optic,1,75.43,2995.91,3.0,0
CUST00725,Female,0,No,Yes,31,1,Month-to-month,Mailed check,DSL,1,39.95,47.89,1.0,1
CUST00726,Female,0,No,No,48,2,Month-to-month,Electronic check,No,3,49.39,67.57,2.0,1
CUST00727,Female,0,No,No,22,60,Two year,Electronic check,DSL,1,43.71,2622.61,1.0,1
CUST00728,Female,0,Yes,No,52,48,One year,Electronic check,Fiber optic,4,114.85,5595.37,4.0,0
CUST00729,Male,0,No,Yes,40,29,Two year,Credit card,DSL,2,114.47,,0.0,0
CUST00730,Female,0,No,No,46,10,One year,Credit card,No,3,80.99,759.03,5.0,0
CUST00731,Female,0,Yes,No,60,58,Month-to-month,Electronic check,No,1,112.45,6570.32,2.0,1
CUST00732,Male,0,No,No,28,60,Two year,Bank transfer,Fiber optic,1,98.58,5932.93,3.0,0
CUST00733,Male,1,Yes,No,35,21,Month-to-month,Electronic check,DSL,3,,1602.03,3.0,1
CUST00734,Female,1,No,No,64,28,Month-to-month,Electronic check,Fiber optic,4,20.64,497.61,1.0,0
CUST00735,Male,1,No,Yes,29,34,One year,Electronic check,No,4,97.25,3257.63,2.0,0
CUST00736,Female,0,Yes,No,26,8,One year,Credit card,Fiber optic,1,90.25,763.82,0.0,0
CUST00737,Female,0,No,Yes,27,59,Two year,Mailed check,No,1,81.53,4795.19,1.0,0
CUST00738,Male,0,No,No,61,49,Two year,Credit card,Fiber optic,1,96.04,4710.02,0.0,0
CUST00739,Female,1,No,No,34,17,Two year,Mailed check,DSL,3,71.29,1145.0,4.0,1
CUST00740,Female,1,No,No,55,60,Month-to-month,Electronic check,DSL,1,90.41,5467.76,4.0,1
CUST00741,Female,0,Yes,Yes,24,45,One year,Bank transfer,Fiber optic,1,113.52,5007.64,3.0,1
CUST00742,Male,0,No,No,63,69,One year,Credit card,Fiber optic,1,57.58,3940.25,1.0,1
CUST00743,Male,1,Yes,No,30,32,Two year,Credit card,DSL,2,90.81,2926.84,4.0,0
CUST00744,Male,0,Yes,No,57,44,Month-to-month,Bank transfer,DSL,4,67.57,2916.95,1.0,0
CUST00745,Male,0,Yes,Yes,59,65,Month-to-month,Electronic check,Fiber optic,2,87.44,5714.31,5.0,1
CUST00746,Female,1,No,No,26,8,Two year,Electronic check,DSL,1,96.29,726.86,0.0,1
CUST00747,Male,1,No,Yes,67,43,Month-to-month,Electronic check,DSL,2,24.55,994.35,3.0,1
CUST00748,Female,1,No,No,44,1,One year,Mailed check,No,2,84.66,148.98,0.0,0
CUST00749,Male,0,No,No,19,51,Month-to-month,Credit card,DSL,1,42.67,2183.87,4.0,0
CUST00750,Male,0,No,No,22,24,Month-to-month,Bank transfer,DSL,1,87.0,2113.95,1.0,1
CUST00751,Female,0,No,Yes,46,24,One year,Credit card,Fiber optic,3,66.83,1654.83,2.0,1
CUST00752,Male,0,Yes,No,54,17,Month-to-month,Electronic check,No,1,97.36,1524.16,2.0,0
CUST00753,Male,0,No,Yes,55,5,One year,Bank transfer,Fiber optic,1,32.34,193.44,2.0,1
CUST00754,Female,1,Yes,No,36,20,Month-to-month,Credit card,DSL,2,82.63,1614.55,1.0,1
CUST00755,Male,1,No,No,25,21,Month-to-month,Mailed check,No,3,47.85,973.39,2.0,1
CUST00756,Female,0,Yes,No,65,58,Month-to-month,Mailed check,Fiber optic,2,105.3,6129.27,3.0,1
CUST00757,Male,0,Yes,No,62,31,One year,Bank transfer,Fiber optic,3,112.84,3479.89,1.0,1
CUST00758,Female,0,Yes,Yes,18,11,Month-to-month,Mailed check,Fiber optic,2,119.64,1345.77,2.0,1
CUST00759,Male,0,Yes,No,39,52,One year,Credit card,Fiber optic,3,99.6,5177.16,4.0,1
CUST00760,Female,0,Yes,Yes,69,15,One year,Mailed check,Fiber optic,1,95.37,1438.96,2.0,1
CUST00761,Male,0,Yes,No,34,7,One year,Electronic check,No,4,41.55,266.34,1.0,1
CUST00762,Female,0,Yes,Yes,24,28,One year,Mailed check,Fiber optic,1,53.6,1447.55,0.0,0
CUST00763,Male,1,Yes,No,42,51,Month-to-month,Electronic check,No,2,66.57,3358.05,2.0,1
CUST00764,Male,0,Yes,Yes,62,58,Month-to-month,Mailed check,Fiber optic,3,97.34,5640.58,2.0,1
CUST00765,Male,0,Yes,Yes,21,5,One year,Electronic check,DSL,2,111.5,649.36,2.0,1
CUST00766,Female,0,No,No,53,5,Month-to-month,Credit card,Fiber optic,4,38.91,268.15,2.0,1
CUST00767,Female,0,No,No,23,8,Two year,Credit card,DSL,2,112.24,865.26,0.0,0
CUST00768,Male,1,No,No,48,64,Two year,Electronic check,DSL,3,89.56,5734.85,3.0,0
CUST00769,Male,0,No,No,36,10,Month-to-month,Electronic check,Fiber optic,3,81.08,796.41,1.0,0
CUST00770,Male,1,No,Yes,61,38,One year,Mailed check,Fiber optic,4,39.98,1525.75,3.0,1
CUST00771,Male,0,No,Yes,71,8,Two year,Bank transfer,DSL,4,25.55,217.35,5.0,0
CUST00772,Male,0,Yes,No,56,25,Month-to-month,Electronic check,Fiber optic,3,76.85,1947.63,4.0,1
CUST00773,Male,0,No,No,44,66,One year,Electronic check,DSL,3,85.15,5474.84,2.0,0
CUST00774,Male,1,Yes,No,27,50,Month-to-month,Mailed check,No,2,41.08,2072.32,2.0,1
CUST00775,Male,0,No,No,43,67,Month-to-month,Bank transfer,DSL,1,75.65,5048.6,5.0,1
CUST00776,Male,0,No,Yes,36,49,Two year,Electronic check,Fiber optic,3,105.65,5141.6,0.0,1
CUST00777,Male,0,No,No,56,36,One year,Bank transfer,Fiber optic,4,103.51,3766.07,2.0,1
CUST00778,Female,0,Yes,Yes,20,68,One year,Credit card,Fiber optic,3,112.74,7739.66,4.0,1
CUST00779,Female,0,No,No,62,41,Two year,Electronic check,DSL,4,56.59,2354.64,6.0,0
CUST00780,Male,1,No,No,30,62,One year,Mailed check,Fiber optic,3,51.8,3185.67,0.0,0
CUST00781,Male,1,No,No,67,10,One year,Electronic check,No,1,94.94,895.6,2.0,1
